Time;Channel A
(ms);(mV)

-0,06998595;-197,80570000
-0,06934595;-197,80570000
-0,06870595;-197,80570000
-0,06806595;-197,80570000
-0,06742595;-197,80570000
-0,06678595;-197,80570000
-0,06614595;-202,20040000
-0,06550595;-197,80570000
-0,06486595;-197,80570000
-0,06422595;-197,80570000
-0,06358595;-197,80570000
-0,06294595;-197,80570000
-0,06230595;-197,80570000
-0,06166595;-197,80570000
-0,06102595;-197,80570000
-0,06038595;-197,80570000
-0,05974595;-197,80570000
-0,05910595;-197,80570000
-0,05846595;-197,80570000
-0,05782595;-202,20040000
-0,05718595;-197,80570000
-0,05654595;-202,20040000
-0,05590595;-202,20040000
-0,05526595;-202,20040000
-0,05462595;-197,80570000
-0,05398595;-197,80570000
-0,05334595;-202,20040000
-0,05270595;-197,80570000
-0,05206595;-197,80570000
-0,05142595;-197,80570000
-0,05078595;-197,80570000
-0,05014595;-197,80570000
-0,04950595;-197,80570000
-0,04886595;-197,80570000
-0,04822595;-197,80570000
-0,04758595;-197,80570000
-0,04694595;-197,80570000
-0,04630595;-202,20040000
-0,04566595;-197,80570000
-0,04502595;-197,80570000
-0,04438595;-197,80570000
-0,04374595;-197,80570000
-0,04310595;-197,80570000
-0,04246595;-197,80570000
-0,04182595;-197,80570000
-0,04118595;-202,20040000
-0,04054595;-197,80570000
-0,03990595;-197,80570000
-0,03926595;-197,80570000
-0,03862595;-197,80570000
-0,03798595;-202,20040000
-0,03734595;-197,80570000
-0,03670595;-202,20040000
-0,03606595;-197,80570000
-0,03542595;-202,20040000
-0,03478595;-197,80570000
-0,03414595;-202,20040000
-0,03350595;-197,80570000
-0,03286595;-202,20040000
-0,03222595;-197,80570000
-0,03158595;-197,80570000
